log_timestamp_utc,event_type,frame_seq_recv,rssi_dbm,notes,packet_type_recv_hex,data_len_byte_value,payload_len_on_wire,ack_seq_sent,ack_type_sent_hex,is_decoded_ts_valid,calculated_latency_ms,decoded_ts,decoded_accel_ax,decoded_accel_ay,decoded_accel_az,decoded_gyro_gx,decoded_gyro_gy,decoded_gyro_gz,decoded_angle_roll,decoded_angle_pitch,decoded_angle_yaw,decoded_gps_lat,decoded_gps_lon,decoded_gps_altitude
2025-06-24T10:51:36.073+00:00Z,DATA_FRAME_RECV,24,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:51:36.085+00:00Z,DATA_ACK_SENT,,,,,,,24,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:51:36.089+00:00Z,DECODE_SUCCESS,24,-101,,,,,,,True,5086,1750762291.0,-0.229,-0.488,0.859,0.3,0.3,0.7,-29.5,12.9,-163.5,35.144493103027344,129.01156616210938,175.39999389648438
2025-06-24T10:51:39.454+00:00Z,CTRL_PKT_RECV,25,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:51:39.465+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,25,0x55,,,,,,,,,,,,,,,
2025-06-24T10:51:51.559+00:00Z,CTRL_PKT_RECV,27,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:51:51.569+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,27,0x55,,,,,,,,,,,,,,,
2025-06-24T10:51:55.119+00:00Z,DATA_FRAME_RECV,27,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:51:55.129+00:00Z,DATA_ACK_SENT,,,,,,,27,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:51:55.133+00:00Z,DECODE_SUCCESS,27,-101,,,,,,,True,5130,1750762310.0,-0.226,-0.488,0.86,0.3,1.1,0.1,-29.5,12.9,-163.5,35.14448547363281,129.01158142089844,175.39999389648438
2025-06-24T10:51:58.499+00:00Z,CTRL_PKT_RECV,28,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:51:58.509+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,28,0x55,,,,,,,,,,,,,,,
2025-06-24T10:52:10.607+00:00Z,CTRL_PKT_RECV,30,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:52:10.617+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,30,0x55,,,,,,,,,,,,,,,
2025-06-24T10:52:14.166+00:00Z,DATA_FRAME_RECV,30,-100,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:52:14.177+00:00Z,DATA_ACK_SENT,,,,,,,30,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:52:14.181+00:00Z,DECODE_SUCCESS,30,-100,,,,,,,True,5178,1750762329.0,-0.223,-0.489,0.862,0.0,0.9,-0.1,-29.5,12.9,-163.5,35.14447784423828,129.01153564453125,175.39999389648438
2025-06-24T10:52:17.553+00:00Z,CTRL_PKT_RECV,31,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:52:17.565+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,31,0x55,,,,,,,,,,,,,,,
2025-06-24T10:52:29.647+00:00Z,CTRL_PKT_RECV,33,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:52:29.657+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,33,0x55,,,,,,,,,,,,,,,
2025-06-24T10:52:33.206+00:00Z,DATA_FRAME_RECV,33,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:52:33.217+00:00Z,DATA_ACK_SENT,,,,,,,33,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:52:33.221+00:00Z,DECODE_SUCCESS,33,-101,,,,,,,True,5219,1750762348.0,-0.222,-0.488,0.86,-0.4,0.1,-0.4,-29.5,12.9,-163.5,35.14446258544922,129.01150512695312,175.3000030517578
2025-06-24T10:52:36.588+00:00Z,CTRL_PKT_RECV,34,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:52:36.601+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,34,0x55,,,,,,,,,,,,,,,
2025-06-24T10:52:48.694+00:00Z,CTRL_PKT_RECV,36,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:52:48.705+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,36,0x55,,,,,,,,,,,,,,,
2025-06-24T10:52:52.253+00:00Z,DATA_FRAME_RECV,36,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:52:52.265+00:00Z,DATA_ACK_SENT,,,,,,,36,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:52:52.269+00:00Z,DECODE_SUCCESS,36,-101,,,,,,,True,5266,1750762367.0,-0.226,-0.486,0.86,-0.6,-0.4,-0.3,-29.5,12.9,-163.6,35.14443588256836,129.011474609375,175.39999389648438
2025-06-24T10:52:55.635+00:00Z,CTRL_PKT_RECV,37,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:52:55.645+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,37,0x55,,,,,,,,,,,,,,,
2025-06-24T10:53:07.733+00:00Z,CTRL_PKT_RECV,39,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:53:07.745+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,39,0x55,,,,,,,,,,,,,,,
2025-06-24T10:53:11.293+00:00Z,DATA_FRAME_RECV,39,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:53:11.305+00:00Z,DATA_ACK_SENT,,,,,,,39,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:53:11.310+00:00Z,DECODE_SUCCESS,39,-101,,,,,,,True,5306,1750762386.0,-0.228,-0.484,0.86,-0.3,-0.4,-0.3,-29.5,12.9,-163.6,35.14436340332031,129.01145935058594,175.39999389648438
2025-06-24T10:53:14.678+00:00Z,CTRL_PKT_RECV,40,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:53:14.689+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,40,0x55,,,,,,,,,,,,,,,
2025-06-24T10:53:26.781+00:00Z,CTRL_PKT_RECV,42,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:53:26.793+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,42,0x55,,,,,,,,,,,,,,,
2025-06-24T10:53:30.341+00:00Z,DATA_FRAME_RECV,42,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:53:30.353+00:00Z,DATA_ACK_SENT,,,,,,,42,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:53:30.357+00:00Z,DECODE_SUCCESS,42,-101,,,,,,,True,5354,1750762405.0,-0.229,-0.483,0.859,0.0,0.0,0.2,-29.5,12.9,-163.6,35.144264221191406,129.0114288330078,175.3000030517578
2025-06-24T10:53:33.725+00:00Z,CTRL_PKT_RECV,43,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:53:33.737+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,43,0x55,,,,,,,,,,,,,,,
2025-06-24T10:53:45.826+00:00Z,CTRL_PKT_RECV,45,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:53:45.837+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,45,0x55,,,,,,,,,,,,,,,
2025-06-24T10:53:49.385+00:00Z,DATA_FRAME_RECV,45,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:53:49.397+00:00Z,DATA_ACK_SENT,,,,,,,45,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:53:49.400+00:00Z,DECODE_SUCCESS,45,-101,,,,,,,True,5398,1750762424.0,-0.228,-0.485,0.858,0.6,0.6,0.4,-29.5,12.9,-163.6,35.144195556640625,129.0114288330078,175.3000030517578
2025-06-24T10:53:52.775+00:00Z,CTRL_PKT_RECV,46,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:53:52.785+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,46,0x55,,,,,,,,,,,,,,,
2025-06-24T10:54:04.862+00:00Z,CTRL_PKT_RECV,48,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:54:04.873+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,48,0x55,,,,,,,,,,,,,,,
2025-06-24T10:54:08.421+00:00Z,DATA_FRAME_RECV,48,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:54:08.433+00:00Z,DATA_ACK_SENT,,,,,,,48,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:54:08.436+00:00Z,DECODE_SUCCESS,48,-101,,,,,,,True,5434,1750762443.0,-0.224,-0.488,0.857,0.4,0.4,0.9,-29.5,12.9,-163.5,35.14419174194336,129.01141357421875,175.3000030517578
2025-06-24T10:54:11.796+00:00Z,CTRL_PKT_RECV,49,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:54:11.805+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,49,0x55,,,,,,,,,,,,,,,
2025-06-24T10:54:23.909+00:00Z,CTRL_PKT_RECV,51,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:54:23.921+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,51,0x55,,,,,,,,,,,,,,,
2025-06-24T10:54:27.469+00:00Z,DATA_FRAME_RECV,51,-100,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:54:27.481+00:00Z,DATA_ACK_SENT,,,,,,,51,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:54:27.485+00:00Z,DECODE_SUCCESS,51,-100,,,,,,,True,5482,1750762462.0,-0.223,-0.487,0.86,0.3,0.0,0.5,-29.4,12.9,-163.5,35.144283294677734,129.0113525390625,175.3000030517578
2025-06-24T10:54:30.852+00:00Z,CTRL_PKT_RECV,52,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:54:30.861+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,52,0x55,,,,,,,,,,,,,,,
2025-06-24T10:54:42.950+00:00Z,CTRL_PKT_RECV,54,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:54:42.961+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,54,0x55,,,,,,,,,,,,,,,
2025-06-24T10:54:46.510+00:00Z,DATA_FRAME_RECV,54,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:54:46.521+00:00Z,DATA_ACK_SENT,,,,,,,54,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:54:46.524+00:00Z,DECODE_SUCCESS,54,-101,,,,,,,True,5522,1750762481.0,-0.225,-0.487,0.859,0.0,-0.5,0.1,-29.4,12.9,-163.5,35.144317626953125,129.01132202148438,175.3000030517578
2025-06-24T10:54:49.892+00:00Z,CTRL_PKT_RECV,55,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:54:49.905+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,55,0x55,,,,,,,,,,,,,,,
2025-06-24T10:55:01.988+00:00Z,CTRL_PKT_RECV,57,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:55:01.997+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,57,0x55,,,,,,,,,,,,,,,
2025-06-24T10:55:05.547+00:00Z,DATA_FRAME_RECV,57,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:55:05.557+00:00Z,DATA_ACK_SENT,,,,,,,57,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:55:05.560+00:00Z,DECODE_SUCCESS,57,-101,,,,,,,True,5558,1750762500.0,-0.226,-0.486,0.859,-0.2,-0.6,0.0,-29.5,12.9,-163.5,35.14427947998047,129.0113067626953,175.3000030517578
2025-06-24T10:55:08.936+00:00Z,CTRL_PKT_RECV,58,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:55:08.945+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,58,0x55,,,,,,,,,,,,,,,
2025-06-24T10:55:21.031+00:00Z,CTRL_PKT_RECV,60,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:55:21.041+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,60,0x55,,,,,,,,,,,,,,,
2025-06-24T10:55:24.590+00:00Z,DATA_FRAME_RECV,60,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:55:24.601+00:00Z,DATA_ACK_SENT,,,,,,,60,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:55:24.604+00:00Z,DECODE_SUCCESS,60,-101,,,,,,,True,5602,1750762519.0,-0.228,-0.484,0.861,-0.1,-0.6,0.0,-29.5,12.9,-163.5,35.14424514770508,129.0113067626953,175.3000030517578
2025-06-24T10:55:27.959+00:00Z,CTRL_PKT_RECV,61,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:55:27.969+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,61,0x55,,,,,,,,,,,,,,,
2025-06-24T10:55:40.070+00:00Z,CTRL_PKT_RECV,63,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:55:40.081+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,63,0x55,,,,,,,,,,,,,,,
2025-06-24T10:55:43.629+00:00Z,DATA_FRAME_RECV,63,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:55:43.641+00:00Z,DATA_ACK_SENT,,,,,,,63,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:55:43.644+00:00Z,DECODE_SUCCESS,63,-101,,,,,,,True,5642,1750762538.0,-0.228,-0.488,0.859,0.0,-0.1,0.5,-29.5,12.9,-163.5,35.144222259521484,129.01129150390625,175.3000030517578
2025-06-24T10:55:47.011+00:00Z,CTRL_PKT_RECV,64,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:55:47.021+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,64,0x55,,,,,,,,,,,,,,,
2025-06-24T10:55:59.110+00:00Z,CTRL_PKT_RECV,66,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:55:59.121+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,66,0x55,,,,,,,,,,,,,,,
2025-06-24T10:56:02.669+00:00Z,DATA_FRAME_RECV,66,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:56:02.681+00:00Z,DATA_ACK_SENT,,,,,,,66,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:56:02.685+00:00Z,DECODE_SUCCESS,66,-101,,,,,,,True,5682,1750762557.0,-0.227,-0.487,0.857,0.2,0.4,0.1,-29.4,12.9,-163.5,35.1442756652832,129.01126098632812,175.3000030517578
2025-06-24T10:56:06.054+00:00Z,CTRL_PKT_RECV,67,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:56:06.065+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,67,0x55,,,,,,,,,,,,,,,
2025-06-24T10:56:18.162+00:00Z,CTRL_PKT_RECV,69,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:56:18.173+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,69,0x55,,,,,,,,,,,,,,,
2025-06-24T10:56:21.722+00:00Z,DATA_FRAME_RECV,69,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:56:21.733+00:00Z,DATA_ACK_SENT,,,,,,,69,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:56:21.736+00:00Z,DECODE_SUCCESS,69,-101,,,,,,,True,5734,1750762576.0,-0.224,-0.487,0.86,0.0,0.8,-0.1,-29.5,12.9,-163.5,35.144309997558594,129.01123046875,175.3000030517578
2025-06-24T10:56:25.106+00:00Z,CTRL_PKT_RECV,70,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:56:25.117+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,70,0x55,,,,,,,,,,,,,,,
2025-06-24T10:56:37.201+00:00Z,CTRL_PKT_RECV,72,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:56:37.213+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,72,0x55,,,,,,,,,,,,,,,
2025-06-24T10:56:40.761+00:00Z,DATA_FRAME_RECV,72,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:56:40.773+00:00Z,DATA_ACK_SENT,,,,,,,72,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:56:40.777+00:00Z,DECODE_SUCCESS,72,-101,,,,,,,True,4774,1750762596.0,-0.224,-0.487,0.863,-0.1,0.5,-0.3,-29.5,12.9,-163.5,35.14431381225586,129.01123046875,175.1999969482422
2025-06-24T10:56:44.143+00:00Z,CTRL_PKT_RECV,73,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:56:44.153+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,73,0x55,,,,,,,,,,,,,,,
2025-06-24T10:56:56.242+00:00Z,CTRL_PKT_RECV,75,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:56:56.253+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,75,0x55,,,,,,,,,,,,,,,
2025-06-24T10:56:59.802+00:00Z,DATA_FRAME_RECV,75,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:56:59.813+00:00Z,DATA_ACK_SENT,,,,,,,75,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:56:59.817+00:00Z,DECODE_SUCCESS,75,-101,,,,,,,True,4815,1750762615.0,-0.226,-0.487,0.86,-0.1,0.0,0.1,-29.5,12.9,-163.5,35.144283294677734,129.01123046875,175.1999969482422
2025-06-24T10:57:03.178+00:00Z,CTRL_PKT_RECV,76,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:57:03.189+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,76,0x55,,,,,,,,,,,,,,,
2025-06-24T10:57:15.266+00:00Z,CTRL_PKT_RECV,78,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:57:15.277+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,78,0x55,,,,,,,,,,,,,,,
2025-06-24T10:57:18.825+00:00Z,DATA_FRAME_RECV,78,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:57:18.837+00:00Z,DATA_ACK_SENT,,,,,,,78,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:57:18.840+00:00Z,DECODE_SUCCESS,78,-101,,,,,,,True,4838,1750762634.0,-0.226,-0.485,0.857,-0.5,-0.6,0.5,-29.5,12.9,-163.5,35.14427947998047,129.01123046875,175.1999969482422
2025-06-24T10:57:22.199+00:00Z,CTRL_PKT_RECV,79,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:57:22.209+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,79,0x55,,,,,,,,,,,,,,,
2025-06-24T10:57:34.286+00:00Z,CTRL_PKT_RECV,81,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:57:34.297+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,81,0x55,,,,,,,,,,,,,,,
2025-06-24T10:57:37.846+00:00Z,DATA_FRAME_RECV,81,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:57:37.857+00:00Z,DATA_ACK_SENT,,,,,,,81,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:57:37.860+00:00Z,DECODE_SUCCESS,81,-101,,,,,,,True,4858,1750762653.0,-0.226,-0.485,0.859,-0.1,-0.4,0.3,-29.5,12.9,-163.5,35.1442985534668,129.01121520996094,175.1999969482422
2025-06-24T10:57:41.230+00:00Z,CTRL_PKT_RECV,82,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:57:41.241+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,82,0x55,,,,,,,,,,,,,,,
2025-06-24T10:57:53.312+00:00Z,CTRL_PKT_RECV,84,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:57:53.321+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,84,0x55,,,,,,,,,,,,,,,
2025-06-24T10:57:56.871+00:00Z,DATA_FRAME_RECV,84,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:57:56.881+00:00Z,DATA_ACK_SENT,,,,,,,84,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:57:56.885+00:00Z,DECODE_SUCCESS,84,-101,,,,,,,True,4882,1750762672.0,-0.229,-0.487,0.86,0.2,-0.4,0.3,-29.5,12.9,-163.5,35.14433288574219,129.01119995117188,175.10000610351562
2025-06-24T10:58:00.244+00:00Z,CTRL_PKT_RECV,85,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:58:00.257+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,85,0x55,,,,,,,,,,,,,,,
2025-06-24T10:58:12.328+00:00Z,CTRL_PKT_RECV,87,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:58:12.341+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,87,0x55,,,,,,,,,,,,,,,
2025-06-24T10:58:15.888+00:00Z,DATA_FRAME_RECV,87,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:58:15.897+00:00Z,DATA_ACK_SENT,,,,,,,87,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:58:15.900+00:00Z,DECODE_SUCCESS,87,-101,,,,,,,True,4898,1750762691.0,-0.23,-0.486,0.858,0.3,0.6,0.1,-29.5,12.9,-163.5,35.14442443847656,129.01119995117188,175.0
2025-06-24T10:58:19.261+00:00Z,CTRL_PKT_RECV,88,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:58:19.273+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,88,0x55,,,,,,,,,,,,,,,
2025-06-24T10:58:31.347+00:00Z,CTRL_PKT_RECV,90,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:58:31.357+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,90,0x55,,,,,,,,,,,,,,,
2025-06-24T10:58:34.906+00:00Z,DATA_FRAME_RECV,90,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:58:34.917+00:00Z,DATA_ACK_SENT,,,,,,,90,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:58:34.921+00:00Z,DECODE_SUCCESS,90,-101,,,,,,,True,4918,1750762710.0,-0.226,-0.487,0.857,0.3,1.6,0.0,-29.4,12.9,-163.5,35.14450454711914,129.0111846923828,175.10000610351562
2025-06-24T10:58:38.276+00:00Z,CTRL_PKT_RECV,91,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:58:38.289+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,91,0x55,,,,,,,,,,,,,,,
2025-06-24T10:58:50.356+00:00Z,CTRL_PKT_RECV,93,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:58:50.365+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,93,0x55,,,,,,,,,,,,,,,
2025-06-24T10:58:53.915+00:00Z,DATA_FRAME_RECV,93,-100,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:58:53.925+00:00Z,DATA_ACK_SENT,,,,,,,93,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:58:53.928+00:00Z,DECODE_SUCCESS,93,-100,,,,,,,True,4926,1750762729.0,-0.226,-0.489,0.858,0.0,1.6,-0.4,-29.5,13.0,-163.5,35.14451599121094,129.01119995117188,175.0
2025-06-24T10:58:57.295+00:00Z,CTRL_PKT_RECV,94,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:58:57.305+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,94,0x55,,,,,,,,,,,,,,,
2025-06-24T10:59:09.377+00:00Z,CTRL_PKT_RECV,96,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:59:09.389+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,96,0x55,,,,,,,,,,,,,,,
2025-06-24T10:59:12.936+00:00Z,DATA_FRAME_RECV,96,-100,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:59:12.945+00:00Z,DATA_ACK_SENT,,,,,,,96,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:59:12.948+00:00Z,DECODE_SUCCESS,96,-100,,,,,,,True,4946,1750762748.0,-0.222,-0.485,0.859,-0.4,0.9,-0.9,-29.5,13.0,-163.6,35.14450454711914,129.01119995117188,174.8000030517578
2025-06-24T10:59:16.308+00:00Z,CTRL_PKT_RECV,97,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:59:16.317+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,97,0x55,,,,,,,,,,,,,,,
2025-06-24T10:59:28.401+00:00Z,CTRL_PKT_RECV,99,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T10:59:28.413+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,99,0x55,,,,,,,,,,,,,,,
2025-06-24T10:59:31.961+00:00Z,DATA_FRAME_RECV,99,-101,,,35,34,,,,,,,,,,,,,,,,,
2025-06-24T10:59:31.973+00:00Z,DATA_ACK_SENT,,,,,,,99,0xaa,,,,,,,,,,,,,,,
2025-06-24T10:59:31.976+00:00Z,DECODE_SUCCESS,99,-101,,,,,,,True,4974,1750762767.0,-0.224,-0.486,0.86,-0.5,0.1,-0.9,-29.5,13.0,-163.6,35.14451217651367,129.01119995117188,174.3000030517578
2025-06-24T10:59:38.277+00:00Z,KEYBOARD_INTERRUPT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T10:59:38.278+00:00Z,PDR_CALCULATED,,,33.00% (33/100),,,,,,,,,,,,,,,,,,,,
2025-06-24T10:59:38.279+00:00Z,SERIAL_PORT_CLOSED,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T11:00:05.780+00:00Z,SERIAL_PORT_OPEN,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T11:00:12.782+00:00Z,HANDSHAKE_SYN_TIMEOUT,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T11:00:13.700+00:00Z,HANDSHAKE_SYN_RECV,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T11:00:13.713+00:00Z,HANDSHAKE_ACK_SENT,,,,,,,0,0x00,,,,,,,,,,,,,,,
2025-06-24T11:00:13.714+00:00Z,HANDSHAKE_SUCCESS,,,,,,,,,,,,,,,,,,,,,,,
2025-06-24T11:00:18.792+00:00Z,CTRL_PKT_RECV,0,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T11:00:18.801+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,0,0x55,,,,,,,,,,,,,,,
2025-06-24T11:00:22.143+00:00Z,CTRL_PKT_RECV,1,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T11:00:22.153+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,1,0x55,,,,,,,,,,,,,,,
2025-06-24T11:00:34.226+00:00Z,CTRL_PKT_RECV,3,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-24T11:00:34.237+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,3,0x55,,,,,,,,,,,,,,,
2025-06-24T11:00:37.265+00:00Z,DATA_FRAME_RECV,3,-101,,,21,20,,,,,,,,,,,,,,,,,
2025-06-24T11:00:37.277+00:00Z,DATA_ACK_SENT,,,,,,,3,0xaa,,,,,,,,,,,,,,,
